customer_id,region,age,txn_freq_month,avg_txn_value_tzs,mobile_login_freq_month,savings_balance_tzs,loan_active_flag,days_since_last_txn,_true_segment
CUS00031,Zanzibar,23,20.56482945830132,32549.393488092977,5.876745118915385,145443.6367029177,1,7.098347242882699,loan_active
CUS00032,Mbeya,34,4.178850232157103,17792.744796371117,3.556927768538399,1094245.4072128423,0,12.806654592358267,rural_saver
CUS00033,Iringa,33,5.578619971273686,8920.545379479347,0.8730441042626231,1105724.7105823986,0,5.910878873410682,rural_saver
CUS00034,Mwanza,21,8.256037714698605,3596.310773140385,1.0067226201933472,623134.0674314197,0,11.130347931677186,rural_saver
CUS00035,Ruvuma,36,21.28278474837684,50373.764600672526,24.29137165467723,709747.7637728254,0,2.278143726454627,urban_digital
CUS00036,Mwanza,18,32.66660433450955,54684.09938333365,15.90064002804115,150546.28893182887,0,3.1877250932619363,urban_digital
CUS00037,Morogoro,35,6.198069642014402,19654.191131752646,7.595189044868629,1054889.2716304353,0,6.427477513660549,rural_saver
CUS00038,Arusha,42,26.204411776688463,32819.185131254206,34.24377825431643,957033.6804144261,0,1.0791496021908724,urban_digital
CUS00039,Dodoma,39,0.7212728121020264,12998.661068175108,0.4906113428583832,72200.42708913007,0,87.7381256674442,dormant
CUS00040,Iringa,38,2.432777740571633,15418.105387052787,2.88761608230175,516047.71270799387,0,16.915981363542812,rural_saver
CUS00041,Dodoma,19,76.20750145143188,90301.32951504564,41.62237821518224,135979.29443070255,0,1.0301929642122085,high_freq_trader
CUS00042,Arusha,32,59.385634658200836,88006.7609035798,54.38048933315712,434131.99927701143,0,1.1243936549005416,high_freq_trader
CUS00043,Iringa,18,3.8351456052234263,14244.740611965353,2.507803486694973,524905.338323056,0,11.56505863973294,rural_saver
CUS00044,Mwanza,39,58.527784350058475,114892.53464749809,48.47378991117057,453875.5264327858,0,0.5774773360154244,high_freq_trader
CUS00045,Morogoro,37,64.55136041238195,122183.27779012664,48.79983720273667,280165.70152032416,1,0.8404467014945511,high_freq_trader
CUS00046,Tanga,37,5.595833509221192,12110.52945961172,4.505769629939798,748812.6775768169,0,11.245811337213759,rural_saver
CUS00047,Mbeya,21,29.639224137112738,31326.851986901107,21.59379438067294,887555.3879832925,1,2.3181894876745783,urban_digital
CUS00048,Dar es Salaam,18,0.0,552.6193870299539,0.30873298397300075,50927.51834098097,0,72.64778289149758,dormant
CUS00049,Kigoma,31,30.37560324658494,63737.25842164288,18.36109617554143,524038.697642021,1,1.1056539539224712,urban_digital
CUS00050,Ruvuma,36,36.564911702107025,67048.64010585024,22.32030387479926,981012.0428128941,0,3.7536910267010812,urban_digital
CUS00051,Iringa,29,30.192846835857008,83146.24415241042,28.256427874223945,458547.0940097073,0,1.6381674629156584,urban_digital
CUS00052,Dar es Salaam,42,70.90321631870533,90777.13969427883,42.22860731609445,302097.78327979386,0,1.2124829487180746,high_freq_trader
CUS00053,Dodoma,44,0.008990290084849695,2230.803457762355,0.2824766268423953,52519.43009943363,0,61.129876708554384,dormant
CUS00054,Dar es Salaam,35,43.89389800354912,79826.40628068603,35.32100692053599,293011.9094490991,0,0.49605352518822765,high_freq_trader
CUS00055,Ruvuma,37,37.296644960257076,41035.213990074226,39.90144565656551,266854.9023320469,1,0.986008771734891,high_freq_trader
CUS00056,Mwanza,18,7.895299219696599,9444.475495412209,1.6560568141984104,572002.8426337852,0,14.979789514585782,rural_saver
CUS00057,Morogoro,31,0.0,4667.853108815953,0.13268133375143557,37748.34118235821,0,75.77162245961834,dormant
CUS00058,Arusha,33,34.29603766326044,36887.79233182358,19.688410202622286,695775.1077040923,0,2.3896917053200024,urban_digital
CUS00059,Kigoma,22,37.529656642895574,37533.51065646338,34.30149085262039,554913.7101543802,0,2.069919580994825,urban_digital
CUS00060,Arusha,52,0.12412207609324988,9588.133200061964,0.46667462659503745,31334.968992372254,0,94.74810290092802,dormant
CUS00061,Iringa,28,7.058826814251445,21817.143560428492,0.23840314405188456,804628.0354114613,1,10.476903444509569,rural_saver
CUS00062,Dodoma,35,0.4169210790251338,15528.699520816197,0.2490840610738865,62413.769515706415,0,70.3546134015153,dormant
CUS00063,Arusha,33,65.37988879167791,119132.68838867942,53.17915198082663,346443.01228637504,0,0.42456774540721653,high_freq_trader
CUS00064,Dar es Salaam,38,0.9701447324417944,11463.874553668613,0.36348291983851505,76591.81878703857,0,84.81533417987637,dormant
CUS00065,Zanzibar,18,0.32215084221448265,9343.365027732094,0.0,61486.57209155148,0,2.031743495704333,dormant
CUS00066,Dar es Salaam,61,0.725884300470492,9910.11734906718,0.0,28636.938743631836,0,102.41081977228264,dormant
CUS00067,Kigoma,34,5.996160293647308,17040.180884406334,7.233748796997215,939308.1348580258,0,9.561090193222839,rural_saver
CUS00068,Kigoma,37,19.811550086790607,41930.01514391012,20.289039530012815,784871.5514374868,0,1.71720425085243,urban_digital
CUS00069,Morogoro,40,7.23362839937956,10001.438856653094,1.9168247347574563,1231403.764620759,0,4.332631629612504,rural_saver
CUS00070,Ruvuma,38,30.78021883619612,26631.41691291952,25.147408577318032,747116.6184856747,1,2.631981483761395,urban_digital
CUS00071,Mbeya,33,5.394760481059107,12586.049206376776,5.741111218839453,1343782.353202269,0,15.25923148602362,rural_saver
CUS00072,Mwanza,26,16.763600815131717,42668.22871784244,10.484711797197848,160461.13503292354,1,6.647506263752364,loan_active
CUS00073,Tanga,44,25.513161604984848,52606.92453280491,24.01496645599978,668041.9953736676,0,1.6251585371023904,urban_digital
CUS00074,Ruvuma,35,30.273055620750366,30182.242957062255,31.21152395593122,499851.0512486168,1,0.9549562904136977,urban_digital
CUS00075,Tanga,42,26.356896966722577,40958.016388312884,27.098509827412393,667975.0722385407,1,2.4098284573286928,urban_digital
CUS00076,Tanga,37,15.352279949335342,40626.74097282647,13.09894967755263,607211.9853595591,0,3.0455322747896805,urban_digital
CUS00077,Ruvuma,28,0.24981946130155008,9940.644450182952,0.14162470880270595,49958.220456699535,0,94.72272633921536,dormant
CUS00078,Mbeya,25,0.9028393196212505,10709.60547476921,0.013562454860753526,79216.82384652202,0,88.9713269074301,dormant
CUS00079,Morogoro,32,49.68952777709316,76558.43557742445,44.34075570633568,156656.22488979032,1,0.3791222355608037,high_freq_trader
CUS00080,Morogoro,36,0.5548238772870043,17780.520580235665,0.0,94160.43699470401,0,77.9968482797456,dormant
CUS00081,Dodoma,34,6.889453636390466,14231.574478189912,6.908100362914917,763058.6567325833,0,7.422531519147908,rural_saver
CUS00082,Arusha,18,47.13644937251737,101375.593008688,51.56100765541227,288396.5730268719,1,0.4426915184660366,high_freq_trader
CUS00083,Mbeya,37,22.52273207968704,47721.43255330963,30.59506598870698,1161842.1722459006,1,3.43530015664544,urban_digital
CUS00084,Tanga,42,27.092514119521745,50191.13342071383,24.309582418399796,622079.1451224437,0,0.6018903402011493,urban_digital
CUS00085,Iringa,49,26.339799459485718,37846.933204126,24.042528133615768,758986.4505831255,0,1.3439450633590326,urban_digital
CUS00086,Mwanza,41,78.95022603577958,102363.91638307134,47.78930809075272,486293.9995220717,0,1.3070495885563118,high_freq_trader
CUS00087,Dar es Salaam,52,3.805324650905913,18503.61578429793,1.288372057746892,661620.1634624836,0,13.36088065077679,rural_saver
CUS00088,Dodoma,39,26.369953697876248,31173.013904678788,22.797814014648285,620406.2594481148,1,3.133680478756702,urban_digital
CUS00089,Arusha,31,4.022745701130788,17251.586390219065,4.006217100371273,675055.9985146448,0,9.263297013939113,rural_saver
CUS00090,Zanzibar,51,38.6280474536061,43818.64797230544,22.78051944911331,180509.80847797164,1,1.7369265755436472,urban_digital
CUS00091,Iringa,35,0.41753111230189066,13153.77699727301,0.3185113902151104,51116.8350926473,0,73.22407104574998,dormant
CUS00092,Kigoma,30,9.437590006099718,3401.9463662439084,0.0,737048.7506831659,0,12.760417699056049,rural_saver
CUS00093,Dar es Salaam,43,8.038087386483525,20150.977015763656,4.368115662543131,1188797.2717460524,0,7.754067892868465,rural_saver
CUS00094,Zanzibar,31,6.2212262451573555,15006.699233772435,6.945907144379149,164738.36143797403,0,5.25171829450252,rural_saver
CUS00095,Tanga,30,0.0,4059.3678707566946,0.041747496442928966,123722.72276227675,0,111.03483895494293,dormant
CUS00096,Arusha,25,5.272833419386402,9253.980014058528,0.18373917354946645,864935.9440774427,0,9.66059787335196,rural_saver
CUS00097,Iringa,42,28.891762571816987,49394.51517340725,26.08735979371007,335902.20316859253,0,1.1997883033981496,urban_digital
CUS00098,Arusha,47,27.93616794029084,28483.350011064624,22.41901147709406,673072.7484127535,0,1.8590121025555815,urban_digital
CUS00099,Zanzibar,23,13.716729418001236,42501.21812136944,17.735173940752748,306838.7680626422,1,2.544000238355005,loan_active
CUS00100,Dar es Salaam,27,22.424593933669254,24417.189491623627,4.709835466833284,111104.46954407624,1,5.8404534189491715,loan_active
CUS00101,Arusha,45,0.1628937691377455,5150.651742349165,0.036147111402317245,118448.98631828185,0,80.9502214237111,dormant
CUS00102,Zanzibar,20,25.065535191286457,42768.519873767415,20.432230093148224,69658.3330161596,0,0.18938132001960528,urban_digital
CUS00103,Morogoro,24,21.624778396908155,34555.63832295645,15.162255049284695,182878.60615207002,1,6.5651176514303184,loan_active
CUS00104,Kigoma,20,66.28741145031205,108217.85585185865,35.38682166213046,383931.05559242493,1,0.7252236894349586,high_freq_trader
CUS00105,Ruvuma,53,61.03806650305754,98175.24671973287,33.659793356336685,303987.8011989148,0,1.3090953573326505,high_freq_trader
CUS00106,Mbeya,18,8.553961664396088,9993.542836217279,7.367172419076045,740707.0486332856,0,10.271946504204355,rural_saver
CUS00107,Ruvuma,26,26.970612938701912,26287.401176332693,28.83649617921386,903358.5314278495,0,2.3019707425192713,urban_digital
CUS00108,Ruvuma,44,24.22909161917926,54293.936446384454,23.80730869078294,947929.6083862022,0,2.9993363324744893,urban_digital
CUS00109,Mbeya,42,12.764211713350267,34504.41162448417,9.538004482804261,83115.43081233703,1,6.324163069163506,loan_active
CUS00110,Ruvuma,27,7.187109389811133,22684.828269588223,6.898689602472607,787516.5930452594,1,7.505597242967149,rural_saver
CUS00111,Dar es Salaam,44,37.72042185481631,49364.37780411555,22.90985435947789,838723.7143712754,1,0.0,urban_digital
CUS00112,Dar es Salaam,29,6.120936896234736,16252.231501303802,1.3472077933629025,893029.8867448901,0,13.296798479183451,rural_saver
CUS00113,Mwanza,27,0.3027135740653031,500.0,0.37729212627634817,75364.49325445562,0,43.487613456587695,dormant
CUS00114,Mwanza,18,21.055212206599467,33415.78566229484,24.267408134109502,183119.5690023051,1,2.753855069933682,urban_digital
CUS00115,Morogoro,44,10.017906869988053,47329.019341026964,0.0,122198.12702451846,1,2.639998443065482,loan_active
CUS00116,Zanzibar,49,51.898632574278466,100098.85051839029,44.523683353352745,575433.875959503,0,1.1880221848113057,high_freq_trader
CUS00117,Zanzibar,38,50.873893823143625,75981.14589780636,39.822017641206315,65567.34819902256,0,1.4837331364625053,high_freq_trader
CUS00118,Mwanza,39,2.82220487164255,14380.953528351702,5.484057805958981,336603.3702102277,0,13.506174416326079,rural_saver
CUS00119,Mbeya,25,1.4297474038116558,9874.21111402481,0.4973664031299538,131322.36581654978,0,70.72390883819018,dormant
CUS00120,Tanga,26,0.7138981991235663,9755.964117555579,0.14198538241613753,19028.089413354573,0,121.19688844180156,dormant
CUS00121,Dar es Salaam,39,0.9579651511397993,7563.419393754662,0.22413556610465063,66868.1861574348,0,49.1623546353662,dormant
CUS00122,Kigoma,45,39.47772884639051,50594.13194636773,22.118939481082677,498578.94391435164,0,1.746037321952219,urban_digital
CUS00123,Mbeya,49,2.5335817935820337,19310.000252060672,3.2406269497148776,1013084.3357086116,1,15.314524267397744,rural_saver
CUS00124,Ruvuma,41,33.75754315450044,26822.94269047753,28.145605355330265,680971.0175271417,1,1.9757026162291844,urban_digital
CUS00125,Kigoma,33,6.354522733897712,16456.1570842369,6.947222784506192,1267810.172973204,0,8.730245780649271,rural_saver
CUS00126,Mwanza,52,2.4958028545460578,15470.91529116156,6.497515544821013,574029.6421228229,0,6.336706090814249,rural_saver
CUS00127,Ruvuma,41,24.74465307932905,50546.5498681275,14.643909419695065,972463.512278976,0,1.8175001573497382,urban_digital
CUS00128,Arusha,38,19.541083426313136,59190.368901031885,22.38007612251785,559186.096990313,0,1.4193485972544153,urban_digital
CUS00129,Morogoro,18,0.82587407070152,7964.821242057714,0.45395994332315426,37434.53768224885,0,119.59463682819097,dormant
CUS00130,Iringa,32,35.56562394137791,61414.88940865165,19.73920597017203,1045854.7221111946,0,2.9711390068229115,urban_digital
CUS00131,Mbeya,44,13.95295586480196,38905.30596319517,15.604745100135585,164505.13742891356,1,3.177112753725419,loan_active
CUS00132,Iringa,18,0.960575373197396,10618.638113791145,0.5236496719574948,41872.15609526576,0,56.42021665738841,dormant
CUS00133,Arusha,27,6.4738972230919,14582.756083867032,3.1200245909405826,13314.352696479065,0,14.483362605612667,rural_saver
CUS00134,Morogoro,53,0.6802958388284207,2437.258280098975,0.7316116447077693,45679.17019835971,0,80.8008079296707,dormant
CUS00135,Ruvuma,52,26.160606272277654,37881.35778155569,22.372274942402342,701979.6496953071,0,1.6047558549965284,urban_digital
CUS00136,Kigoma,26,14.428950541110815,57995.89093037319,10.362970255008692,292825.47153797816,1,5.714638845421254,loan_active
CUS00137,Tanga,18,4.2924815548251765,17298.529775074938,5.97710648493063,912076.9506001389,0,4.558966534842692,rural_saver
CUS00138,Kigoma,60,38.78853464472743,92737.13398617718,49.0003513736642,297987.6319612787,1,0.9046197698327256,high_freq_trader
CUS00139,Mwanza,38,19.257172522482662,40311.868768809654,32.52926340272282,689995.6682693096,0,2.114584437023878,urban_digital
CUS00140,Mwanza,34,7.5552190605570715,10952.568405536169,5.7561171578164,488099.09493433824,0,10.714963853145308,rural_saver
CUS00141,Dodoma,43,4.754919694668894,9641.493365691278,3.2927705167727113,568803.4093885015,0,5.399658023390546,rural_saver
CUS00142,Mwanza,40,9.0926046603559,29337.050844189936,7.501586367139284,256011.73830998712,1,5.6605798912331835,loan_active
CUS00143,Zanzibar,41,0.0,7827.46564143637,0.8992542533414287,53970.39519208018,0,76.35826338338671,dormant
CUS00144,Morogoro,18,7.791210486628691,5012.666535550701,0.6353470364179463,963087.3873258439,1,15.248101048879658,rural_saver
CUS00145,Tanga,49,20.39191649893602,12003.887764433093,22.829372313585438,562323.1745471234,0,3.0788790390297387,urban_digital
CUS00146,Tanga,59,5.659223153287778,4326.53166261572,5.234563160984517,1066608.0685525727,0,13.925918997232463,rural_saver
CUS00147,Iringa,45,4.081144493716264,18746.114636004273,0.6253046111732967,620920.5938189847,0,8.9564007079966,rural_saver
CUS00148,Morogoro,39,6.473910777438492,14475.209219999137,6.72770064986538,829002.3526044299,0,6.78703963219318,rural_saver
CUS00149,Dodoma,26,18.59765049858737,36307.88976710159,21.091393253988766,526906.081177155,1,1.3716288918805213,urban_digital
CUS00150,Ruvuma,23,69.25839911714303,110228.0327747561,38.833516335289474,241194.03061939028,0,0.5917124462722125,high_freq_trader
CUS00151,Kigoma,35,11.825934180142717,23365.26200207729,10.6482382362515,208377.25390269666,1,1.8258033984035165,loan_active
CUS00152,Morogoro,18,26.68038522840199,49098.10422644163,23.93530615948206,309280.1440136738,0,2.0294235755849725,urban_digital
CUS00153,Morogoro,33,0.67286328990079,12758.488021150573,0.25409223713813606,66506.07488079323,0,60.938618382043956,dormant
CUS00154,Kigoma,32,18.274518890151093,16867.880298973512,28.713829006126375,403001.01445511164,0,0.6135577467298068,urban_digital
CUS00155,Iringa,53,0.13521140293217676,9511.883991978793,0.43576152569387755,59625.48938973821,0,79.77201581856887,dormant
CUS00156,Mbeya,41,21.594437385730686,44340.78160556499,29.663449102597944,852907.9618676073,0,1.6876445583441302,urban_digital
CUS00157,Zanzibar,34,0.5976315157398864,7129.261226261373,0.18485972228767636,58646.571892709726,0,69.95251750031034,dormant
CUS00158,Mwanza,41,60.94318447338045,73048.21178766253,44.257034991051505,737136.697262313,1,1.16200626209499,high_freq_trader
CUS00159,Dar es Salaam,54,60.55868967993433,109046.36935106158,49.40405261207024,328863.1676652272,1,0.0,high_freq_trader
CUS00160,Arusha,48,30.25037291135404,57934.120268942184,17.900621275792393,433846.02367893286,0,1.982962110662537,urban_digital
CUS00161,Kigoma,41,6.173898423485754,44738.19071717309,10.033127639831708,133697.45111003617,1,2.0577695312302193,loan_active
CUS00162,Iringa,26,13.515352893813777,52780.72813486455,16.53947082263504,610691.5825234948,0,3.169538147293884,urban_digital
CUS00163,Mbeya,39,24.96038382417278,60274.59322505596,26.681484845904468,522874.0036953677,0,0.43282290941455304,urban_digital
CUS00164,Dodoma,56,0.0,11007.185863341825,0.3385864777473797,121608.55398721767,0,52.997288925513885,dormant
CUS00165,Tanga,33,8.38277928058283,11518.939742100501,4.447934856746896,900599.8069245261,0,7.205278256060681,rural_saver
CUS00166,Dodoma,26,40.823371496679435,93378.08629670205,43.60016538737466,265887.0881034174,0,1.4942659314257312,high_freq_trader
CUS00167,Tanga,42,56.632794637943235,52483.26493045403,31.796718977776763,219328.2980464291,0,0.6802483045562622,high_freq_trader
CUS00168,Zanzibar,28,4.92336759427684,16239.737804259374,3.7172089957123955,1161916.980027823,0,3.7098869999902364,rural_saver
CUS00169,Iringa,37,8.754700146609736,39102.120156795514,8.136927340567688,339968.52400211454,1,1.524570809725736,loan_active
CUS00170,Arusha,38,21.232281858965987,39079.183915407855,24.707097366702722,134925.72502514266,0,3.9029074622741677,urban_digital
CUS00171,Mbeya,22,8.0498433862508,14180.232499865017,2.8380796229370335,217279.07888347434,0,9.54732636108441,rural_saver
CUS00172,Mwanza,27,28.759580261666162,37995.83571832583,21.357869344422372,721258.2312217416,0,3.0473152860737587,urban_digital
CUS00173,Arusha,35,24.614730970332886,46273.54761642422,10.390415969981762,74757.58275990268,1,3.9414553866002136,loan_active
CUS00174,Tanga,18,28.22513939403759,43909.54884448845,23.845837429579078,557124.9780589772,0,1.4834892578391672,urban_digital
CUS00175,Dodoma,19,26.86266693076433,35162.95285474987,24.556752146990558,522273.3637866364,0,2.506583154190254,urban_digital
CUS00176,Mbeya,27,7.342456023227397,11126.740718689685,2.846007257244933,994145.7060321366,0,13.571423265291822,rural_saver
CUS00177,Tanga,62,11.718145532259456,29343.61251644961,14.396766222191252,200303.70348882425,1,8.419887908024142,loan_active
CUS00178,Morogoro,22,9.846414840338301,35704.19127327289,5.295198733426268,87791.52578013863,1,3.739834979488661,loan_active
CUS00179,Dar es Salaam,35,58.268587457756944,59582.03954033983,46.73701567310106,162336.96938737287,1,0.7743077745178024,high_freq_trader
CUS00180,Ruvuma,21,8.523294077669824,52060.91758127639,14.478002723211665,173753.269658889,1,2.3063949024408688,loan_active
CUS00181,Zanzibar,43,22.311776317366803,43091.947318531726,10.381756153950944,0.0,1,3.0331680426819387,loan_active
CUS00182,Morogoro,38,8.425767383446312,20545.84905746066,0.8159739955170893,990465.6920438713,0,3.3666577376710194,rural_saver
CUS00183,Dar es Salaam,29,5.39847083030653,5739.190722993992,3.3486037798525428,801808.3709234928,0,7.746114298299721,rural_saver
CUS00184,Mwanza,34,59.523524611836265,101061.36512424277,37.564585897146664,238552.6607447997,1,0.03954203705240922,high_freq_trader
CUS00185,Iringa,34,0.5198467632987809,11842.937230377856,0.0,0.0,0,80.4760769064704,dormant
CUS00186,Tanga,44,6.340353886383864,12689.364624137772,5.328707348479862,1179791.652897336,0,8.956686166381667,rural_saver
CUS00187,Iringa,24,35.330371997305555,52734.70094380776,19.601787863162468,734758.8787335516,0,3.5588162477990855,urban_digital
CUS00188,Arusha,37,57.28254498547034,108681.80127858638,40.45928057150526,132400.8596923088,0,1.2893308169075834,high_freq_trader
CUS00189,Zanzibar,18,26.44776458988562,62739.34722859271,19.496539081436616,482535.8474472442,0,2.8789540277008925,urban_digital
CUS00190,Ruvuma,27,8.448516251172805,14622.714922652824,10.130780901013082,60535.53462347649,1,4.230899779964167,loan_active
CUS00191,Dodoma,47,29.38769213646019,41407.945106979336,27.360571575482183,695025.6134696017,0,1.8313482465995474,urban_digital
CUS00192,Morogoro,36,30.36026122152458,28236.455306986423,27.278090305856914,383077.87551275233,0,3.0240988398410247,urban_digital
CUS00193,Iringa,27,57.49161292767096,106963.09878500071,37.033774644303506,335335.4805959841,0,0.7190967282372052,high_freq_trader
CUS00194,Kigoma,43,20.833807115653244,32226.32704648593,14.858023442792488,745965.757803106,0,3.425328943470306,urban_digital
CUS00195,Mwanza,37,36.53263809954134,39518.28023113603,24.507237153250248,198421.3898390659,0,0.9364402705652826,urban_digital
CUS00196,Tanga,31,0.0,10171.432897910383,0.607353802628007,26504.60414854497,0,52.26154837179131,dormant
CUS00197,Mwanza,28,12.092030328591974,19489.80587651945,11.812075025248687,114002.36945082806,1,2.848528082709535,loan_active
CUS00198,Iringa,29,34.427827233577695,52235.243325062664,23.34986969250755,723821.0036929705,1,2.0323701007270305,urban_digital
CUS00199,Kigoma,18,6.870916671914836,11097.832726777744,5.019641415552236,1065557.6314593875,0,14.76122281404047,rural_saver
CUS00200,Mwanza,48,52.6074116933265,115633.70085644387,37.461706197980476,80072.10262956869,0,1.5134528731603099,high_freq_trader
CUS00201,Iringa,43,14.724489504788552,23076.046695575664,7.667539710789235,68622.0527118687,1,6.732450401717057,loan_active
CUS00202,Tanga,21,2.5616777322479067,12982.03940740333,2.273628675311446,1288052.990537811,0,16.416916418740055,rural_saver
CUS00203,Mbeya,30,23.936354895944334,35380.57391077859,17.626907989922472,618965.3719460751,0,0.0,urban_digital
CUS00204,Arusha,18,17.182862821492705,35974.069583189754,19.454485556983222,425756.78559483716,0,2.0564115671695706,urban_digital
CUS00205,Dodoma,27,24.07622119817847,47583.63155929814,18.877355435434968,781612.5687035971,1,1.7136338641348243,urban_digital
CUS00206,Zanzibar,33,28.985923956291497,37314.11913773489,22.645531864645314,552773.9816444028,0,2.4850938684971124,urban_digital
CUS00207,Dodoma,55,0.284770833269021,11186.176122079989,0.22924972685574557,40799.081365221886,0,77.09380059776252,dormant
CUS00208,Dodoma,28,19.957862751872774,54238.28271666425,14.534144193809475,643454.6316457248,0,2.488668524467307,urban_digital
CUS00209,Mbeya,25,6.0620944009771085,13739.685922983219,2.4280467841372895,813037.3153575391,0,6.931131725877439,rural_saver
CUS00210,Mwanza,39,0.0,9562.900104355584,0.46359697859011806,56949.81332709552,0,94.30340985457332,dormant
CUS00211,Kigoma,27,0.6519187128187814,7633.839922327168,0.1407534515611058,116424.57847375734,0,65.96098040292983,dormant
CUS00212,Arusha,42,30.604058940700643,48022.252983540064,16.976042261948365,824535.6509127477,0,0.8890689047842795,urban_digital
CUS00213,Iringa,34,44.82549609662503,134429.57100644312,45.27037894692954,298470.58265624306,1,1.0796488919148204,high_freq_trader
CUS00214,Iringa,18,52.07639860773613,104546.26098267696,43.81282373859184,302202.0209834567,1,1.064964927083037,high_freq_trader
CUS00215,Zanzibar,29,42.33825178410977,104128.83447024424,19.18489347958649,330811.579044189,0,1.6541233034399552,high_freq_trader
CUS00216,Zanzibar,38,31.956905285511375,40237.0339051465,24.568740767430718,747367.3061840102,0,2.996554884498404,urban_digital
CUS00217,Tanga,42,33.53583833672712,52920.44990148402,33.58222438367705,447312.1365378679,0,1.0056648915048805,urban_digital
CUS00218,Morogoro,69,17.489614671346892,36022.56659647416,5.50817180357148,211349.38346632486,1,2.550590444698919,loan_active
CUS00219,Arusha,18,6.732902293143101,17915.540678288715,3.0142804622088812,356936.0036739551,0,5.628419035605003,rural_saver
CUS00220,Dodoma,41,9.444719883991299,16364.312590128866,4.759375161227967,807293.2904411252,0,13.858202728957334,rural_saver
CUS00221,Dar es Salaam,19,5.607991404309968,13289.235546339763,1.186171668796276,306675.28128986154,0,10.22598676797293,rural_saver
